Datetime,Tweet Id,Text,Username
2021-10-10 14:56:13+00:00,1447214389283667968,#whistleblower https://t.co/ae9AZfQsda,MEB_Justice
2021-10-10 14:55:41+00:00,1447214258140418048,@globalnews Lol the whistleblower is advocating for more Facebook censorship. Really convincing that she’s real,Phoenix_Timber
2021-10-10 14:55:38+00:00,1447214243946790921,These mandates just created thousands of whistleblowers.https://t.co/tcK7ZPv8xK,LindaMulvey4
2021-10-10 14:55:30+00:00,1447214212112080903,Attorney Thomas Renz Joins Us to Discuss Federal COVID Whistleblowers https://t.co/fHH9gABO0J,deb02847032
2021-10-10 14:54:35+00:00,1447213981949693953,"""air traffic control issues"" ?

You mean like the whistleblowers that said their communicating through masks makes it impossible to hear each other, thus risking the safety of passengers just to obey asinine COVID protocols? 🤔
https://t.co/tKxNpujnwo",bonedaddybadass
2021-10-10 14:54:14+00:00,1447213891780583428,"Capitol Police whistleblower delivers scathing rebuke to two of its senior leaders on Jan. 6
https://t.co/SkJUMuMAC6",maya0818
2021-10-10 14:54:07+00:00,1447213864513196038,"Check out todays Central Intelligence Agency (CIA) and a possible nuclear threat in this Instagram photo-brief by CIA Capt. Wayne Luke. #investigation #Instagram  #nuclearbomb #nuclear #hope #peace #live #cia #usarmy #whistleblower #regulations 
 
Click🔗 https://t.co/x82aITXIud https://t.co/QuJ9Fif1MY",WayneLuke
2021-10-10 14:54:06+00:00,1447213856908988416,Seems the fake FB whistleblower is paid by CIA - makes you think! Hmmm? https://t.co/eKbvxYwSt2,EllenCasey759
2021-10-10 14:53:42+00:00,1447213759915757570,Facebook whistleblower Frances Haugen tries to explain social media to Congress in SNL cold open https://t.co/QCV3wIrdFU,DailyMail
2021-10-10 14:53:05+00:00,1447213603048734720,@HawleyMO It’s now clearer than ever the “So Called Facebook Whistleblower” was another setup by the fake egregious democrats to do more censorship. Let’s hope there are enough folks on the ball in congress  to not buy into this charade! She is a democrat operative!,HoferjoJ
2021-10-10 14:53:04+00:00,1447213599655485448,"Could--and Would--Facebook Sue Whistleblower Frances Haugen?: Facebook has recently taken a harsher tone toward whistleblower Frances Haugen, suggesting that the social network could be considering… https://t.co/PLm1BuyLj2 #filmproduction #tvproduction #commercialproduction https://t.co/kCYhR7knei",SHOOTonline
2021-10-10 14:52:51+00:00,1447213544320208903,Why whistleblower Frances Haugen is Facebook's worst nightmare - CNN https://t.co/Ik5eFKxatt,TRiSKRiDER
2021-10-10 14:52:25+00:00,1447213434710347778,SDPD Whistleblower Gangstalking Predictions of assaults arrests tickets property theft damage incl bike &amp; or its lock Accusations using ANY1   complaints staged events Provacations B N banned from MTS USPS Ross Vons  ANYWHEIR TTTTT GOES,higginsgggg
2021-10-10 14:52:05+00:00,1447213351365402625,"Facebook has recently taken a harsher tone toward whistleblower Frances Haugen, suggesting that the social network could be considering legal retaliation after Haugen went public with internal research.  https://t.co/nqvcoLEg5a",juliusagusta
2021-10-10 14:51:53+00:00,1447213301855932421,"Should @Facebook and @Instagram be shut down?

#FrancesHaugen #Whistleblower #Facebook #Instagram",spicoli_69
2021-10-10 14:51:20+00:00,1447213162751791112,"@fizzbin88 @CBCAlerts She knew that would happen &amp; so did we. Look what Trump did! Then trump after whistleblowers came out, he tried to hide and destroy all the evidence. Facebook will do the same thing. Made of same cloth as Trump. Greed!",HillBeverlyhill
2021-10-10 14:51:18+00:00,1447213154002374657,@MarshaBlackburn It’s now clearer than ever the “So Called Facebook Whistleblower” was another setup by the fake egregious democrats to do more censorship. Let’s hope there are enough folks on the ball in congress  to not buy into this charade! Has Facebook fired her?,HoferjoJ
2021-10-10 14:50:59+00:00,1447213074520449026,Everyone is up in arms over the Facebook whistleblower but PATIENTS &amp; DOCTORS need to focus on #HealthData #ElectronicMedicalRecords #EMR Who has access to these records? Who is selling &amp; buying your health/medical data?? https://t.co/Cms8wp0QXA,McfaddenBrandy
2021-10-10 14:50:18+00:00,1447212900897198085,"'SNL' has the Facebook whistleblower help congress understand social media
https://t.co/s3nIwTeE40",AndreasBoos
2021-10-10 14:49:30+00:00,1447212699071430658,"@Perrykymata @tiredofinterne1 The whole thing was orchestrated (just like the FB ""whistleblower"").",insomnochick
2021-10-10 14:49:10+00:00,1447212616644976643,Capitol Police whistleblower delivers scathing rebuke to 2 of its senior leaders  Jan. 6 https://t.co/Ey8JNWnJQo via @politico,BergtunRune
2021-10-10 14:48:58+00:00,1447212564849459205,It’s now clearer than ever the “So Called Facebook Whistleblower” was another setup by the fake egregious democrats to do more censorship. Let’s hope there are enough folks on the ball in congress  to not buy into this charade! Has Facebook fired her? She is a dem operative!,HoferjoJ
2021-10-10 14:48:56+00:00,1447212557157244929,"@Facebook whistleblower:  

Content that is hateful and divisive is promoted.   Facebook makes more money when you consume more content.   The more anger, the more people consume.

#ShutdownFacebook",spicoli_69
2021-10-10 14:47:51+00:00,1447212285748031488,"I am convinced @Project_Veritas inspired the @Facebook whistleblower.

She's a hero.",spicoli_69
2021-10-10 14:47:17+00:00,1447212144500543495,"@Facebook whistleblower:  

""Facebook chose to optimize making more money."" 

#ShutdownFacebook #FacebookCorruption #Zuckerberg",spicoli_69
2021-10-10 14:47:05+00:00,1447212094173204480,"The whistleblower alleges, among multiple serious allegations, that former acting chief Yogananda Pittman lied to Congress about an intelligence report Capitol Police received before that day’s riot.

Capitol Police whistleblower delivers scathing rebuke  https://t.co/CSUkRaoMXY",MooseRandy
2021-10-10 14:47:03+00:00,1447212085092438022,"BREAKING PART 1: Federal Govt @HHSgov Whistleblower Goes Public with Secret Recordings 

‘Government Doesn’t Want to Show the [COVID] Vaccine is Full of Sh*t’ 

They ‘Shove’ Adverse Effect Reporting ‘Under the Mat’

#CovidVaxExposed https://t.co/uSdNiPLbJu",DoggyDo69662169
2021-10-10 14:47:03+00:00,1447212082429054981,"@Niquelandia @szhang_ds Maybe, but they called Snowden a whistleblower too",bpettichord
2021-10-10 14:46:55+00:00,1447212052611837955,SNL's take on the Facebook whistleblower hearing reminds us of the good old MySpace days https://t.co/WimcLdXNzh #metabloks,metabloks
2021-10-10 14:46:20+00:00,1447211904888451072,"NEEM GEEN BOOSTER VACCIN! Volgende pandemie in de maak. Luister en huiver!!!! #VaccinatieSchade #vaccins #marburgvirus #MarburgIsALie 
BioTech Whistleblower, Kieran Morrissey, Warns of Marburg Virus Vaccine Being Fast-Tracked For New Pandemic https://t.co/hDmUxsMeT5",LadybirdFreedom
2021-10-10 14:46:01+00:00,1447211824882016262,Global approach in whistleblower protection https://t.co/sUUsOBFmOU,meziesblog
2021-10-10 14:45:21+00:00,1447211656740753408,Protect Federal Whistleblowers https://t.co/3am0XbPTXU,BarbaraWinner2
2021-10-10 14:45:12+00:00,1447211620459945986,"Prithvi hitting 2 sixes to Lord Shardul #DCvCSK #IPL2021
#CSKvDC #DelhiCapitals
#thakur #IPL
#Whistleblower
#WhistlePodu
#CSKvsDC https://t.co/uEFlqPQsnR",i_m_pandey47
2021-10-10 14:45:07+00:00,1447211595864678403,Facebook whistleblower Francis Hogan testifies before the U.S. Congress: Top quotes from the hearing https://t.co/Mu8wRdFzVU,Advertiseshout
2021-10-10 14:45:02+00:00,1447211575186649092,Lol thanks we needed a whistleblower to tell us that. Bombshell exposé. https://t.co/DnTtL2iSZ5,TaraAcharya3
2021-10-10 14:44:34+00:00,1447211460489265161,"Y’all are weird. Remember when there will be NYT op-eds defending the Kardashians’ success? Now a whistleblower comes out and says Instagram is killing young women’s self-esteem, and suddenly y’all are asking SNL to boycott the Kardashians? No one stands for anything. https://t.co/sLNpGnDAdM",em_umoh
2021-10-10 14:44:33+00:00,1447211456148107264,SNL’s take on the Facebook whistleblower hearing reminds us of the good old MySpace days https://t.co/qfomVvNy0C https://t.co/TMi4YQ4GaG,Knewz_Currently
2021-10-10 14:44:10+00:00,1447211357112180748,"@fightfortheftr Digital privacy should be talked about more. As a developer who works voluntarily on projects which ensure people's privacy, I know how important it is. I recently developed Onymochat to ensure anonymity and privacy to journalists and whistleblowers.",TheSamratDutta
2021-10-10 14:43:58+00:00,1447211307120406535,The Facebook Whistleblower Is Heroic... And Terribly Wrong - by Matt Stoller - BIG https://t.co/1XCU8g1JHP,miskokranjec
2021-10-10 14:43:31+00:00,1447211193651847171,SNL’s take on the Facebook whistleblower hearing reminds us of the good old MySpace days https://t.co/w2NkX8vk9F,Farhann8
2021-10-10 14:43:24+00:00,1447211166288252934,A recent PPP enforcement case that our Government and Internal Investigations team is following appears to be the first case involving a whistleblower. Learn more here. https://t.co/aXwCTTauXn,robweissflach
2021-10-10 14:42:30+00:00,1447210941431484422,"CBS News: Whistleblower's SEC complaint: Facebook knew platform was used to ""promote human trafficking and domestic servitude"".
https://t.co/UJRZrSoiZO

via @GoogleNews",Flappest
2021-10-10 14:41:25+00:00,1447210667627454465,@MagaFoxx The whistleblower is the set up on doing it. They think we are all idiots. I’m getting a “real phone”. One that they don’t control via WiFi etc. I got rid of it yrs ago. Time to take precautions.,4suniskye
2021-10-10 14:41:15+00:00,1447210625688604674,George this is what you’re talking about first of all you don’t even get the whole point of the Facebook whistleblower so look it up read it again number two don’t you have some really big stuff to talk about that’s going on in America like huge besides this https://t.co/nFv3tEBXfj,MrsDoolittle3
2021-10-10 14:41:13+00:00,1447210618092593154,"Tech whistleblowers are having a moment, and one woman who’s been there has found a new way to help https://t.co/jcwyAOT3Rl #StockMarket https://t.co/a5726JRRy3",feed_stocks
2021-10-10 14:40:04+00:00,1447210327003774982,#Facebook #whistleblower #Frances #Haugen testified that the company’s #algorithms…  (via @NewsfusionApps #Science News) https://t.co/n7BMcx8aNb,ormacheatuco
2021-10-10 14:40:02+00:00,1447210317793177604,".@kellymcb - Facebook whistleblower reveals hidden data detrimental to teens.
https://t.co/dKte8iemHp",JCats2013
2021-10-10 14:39:56+00:00,1447210292396494856,"@ceciliakang You post another FB story when the “whistleblower” was exposed as a Plant, and Topix is Still unexposed???",GinnyHoge
2021-10-10 14:39:42+00:00,1447210233072324610,Capitol Police whistleblower delivers scathing rebuke to 2 of its senior leaders Jan. 6 - POLITICO https://t.co/Fua8DREaUJ,SueVelez19
2021-10-10 14:39:10+00:00,1447210101086031875,"@EricSpracklen Whatever happened to the ""whistleblower's protections"" so love by the left?",Freedom4USNow
2021-10-10 14:38:58+00:00,1447210049936531458,Project Veritas COVID-19 Vaccine Exposed Part 5: Pfizer Whistleblower https://t.co/G6RGJTapfZ via @tracybeanz,rosemor00998019
2021-10-10 14:38:43+00:00,1447209989316259846,White House Whistleblower Claims Strangers Drag Him From Place To Place And Make Him Sign Papers And Read Words On  https://t.co/miCuNMQshn,thepn_org
2021-10-10 14:38:11+00:00,1447209855069167626,"4/ Back to Big Tobacco analogy: whistleblowers revealed internal research on product harms. Tobacco also marketed its products to young kids in pursuit of growth and luring new customers. Tobacco had an enormous lobby to protect their biz.

https://t.co/ALPYNKGDHt",ceciliakang
2021-10-10 14:37:20+00:00,1447209640136163341,"@ledamalekina Apayaa you are among respected heroes of LMÀA COMMUNITY,,, don't echoe replying to WHISTLEBLOWERS who are sharing their boredom timing in social media.... we are proud of you",MMgonjwa
2021-10-10 14:37:00+00:00,1447209556405153792,"⭐⭐Senator says he thinks other whistleblowers will come forward⭐⭐
#business #FacebookSenatehearingLiveupdatesonFrancesHaugenx27stestimony #sena...
https://t.co/1INkdg9A8J",Starbaiber
2021-10-10 14:36:42+00:00,1447209478777151495,"Ruthless podcast sounds alarm: Facebook whistleblower is 'Trojan horse' for Dems, media to censor the right https://t.co/jregZAZYJQ #FoxNews Haugen is the face that launched a thousand shits hoping the ruse worked.",JMaserik
2021-10-10 14:36:06+00:00,1447209328935645184,Who’s have thunk it. Parler don’t like the Facebook whistleblower. Wonder when Fox will confirm the Pope to not be Protestant https://t.co/4l67Bjfs0J,phil_space
2021-10-10 14:35:44+00:00,1447209238447763466,I'm still looking forward to welcome the US Government make this move towards full press freedom and full respect for truthtelling whistleblowers.,nrr_me
2021-10-10 14:34:45+00:00,1447208990295855104,Could Facebook sue whistleblower Frances Haugen? https://t.co/QES5eDPcfS https://t.co/xN0DcH0lZy,NBCDFW
2021-10-10 14:33:34+00:00,1447208689681698823,"Politicians willing to work for the people good shouldn't fear transparency but embrace it.

Biden would embrace transparency more effectively by freeing Assange and then ending the war on journalism and the whistleblowers.",nrr_me
2021-10-10 14:32:41+00:00,1447208469992550400,Facebook's Fake Whistleblower is the New 'Incubator Babies' Nayirah https://t.co/BDe5P8QB7F,Cherri74887119
2021-10-10 14:32:34+00:00,1447208440934322177,"@MichaelAntonF @nayibbukele @gladstein Champions of freedom and human rights are villified,  locked up for good, disappear, or die in ""accidents"". ""Whistleblowers"" who calls for internet censorship of political opposition are glorified on 60 minutes.

Maybe should look into our own mess before we criticise others.",Nakadai_mon
2021-10-10 14:31:38+00:00,1447208205084418054,"@Iain_L Wonder where this info came from! Is there a whistleblower! I find it strange that the fact these 3 disagreed with her, has.been published
There's really nowhere to hide!",glasgowmaggie
2021-10-10 14:30:54+00:00,1447208019717197842,"Seems we’re entering a news supercycle of “whistleblowers” from tech firms. These aren’t the Erin Brockovich, Thomas Drake, Edward Snowden level whistleblowers, but Twitter activists focused on workplace disputes and dissatisfaction with management. It’s not worth your time. https://t.co/tHT6bPTMtp",tastybits
2021-10-10 14:30:17+00:00,1447207865308037123,SNL’s take on the Facebook whistleblower hearing will make you fondly remember MySpace https://t.co/Z9FoJiYtC6,ImAbuSayed
2021-10-10 14:30:07+00:00,1447207823029374977,"@AP The AP is all over “whistleblowers” when they are coordinated to strengthen and empower big tech to invade even more of our lives. But when it’s from project veritas, or are anti big tech and tells the truth about their motives, the AP and media ignores.",cfudd27
2021-10-10 14:30:03+00:00,1447207805061054468,Need to catch up with what #Facebook #whistleblower Frances Haugen said during the #Senate Committee hearing? Read this overview about her allegations of the tech giant's conduct: https://t.co/1yECzwLtWn,WhistleblowerNN
2021-10-10 14:30:00+00:00,1447207793119825923,"📱📄🇺🇸

Leaked documents expose Facebook https://t.co/LZIbOtzx8p via @ColdFusion_TV ht @CarttCa 

#facebookwhistleblower #Facebook #facebookdown #tech #technology #Whistleblower #FrancesHaugen #MarkZuckerberg #business #economy #informationtechnology #research #explainer",vubblePOP
2021-10-10 14:29:33+00:00,1447207679861088256,"#Whistleblower #FrancesHaugen has revealed hard evidence how #Facebook @Facebook knew its #algorithm promotes #dangerous #hatespeech and #toxiccontent 
https://t.co/ApuT9PPlVn",joydeepghosh
2021-10-10 14:29:32+00:00,1447207678288318471,THE WHISTLEBLOWER'S PICKS,WBSportsBlog
2021-10-10 14:29:22+00:00,1447207635024072705,"And for a still-young industry that has mushroomed into one of society’s most powerful forces, it spotlighted a rising threat: The era of the Big Tech whistleblower has most definitely arrived. Via ⁦@mattoyeah⁩ and Adam Geller  https://t.co/KfHM8aaeVu",etuckerAP
2021-10-10 14:29:05+00:00,1447207563305553921,TOMORROW NIGHT @TheatreIII IN @PortJeffNY! @newsli @eastendarts @KenGrimball12 @JulieRulonGreen @LoveLongIsland @PortJeffChamber @SuffolkFilm @stonybrooku @stonybrookvillg @PortJeffLibrary @Escml #LongIsland #SuffolkCounty #Documentary #RealityWinner @PardonRWinner #Whistleblower https://t.co/kUFzLaBKNY,wendy_susan13
2021-10-10 14:28:59+00:00,1447207539750359043,What ‘Bad Art Friend’ and the Facebook whistleblower say about our ‘connected’ lives https://t.co/cuMMN1jtLD,chrisruigomez
2021-10-10 14:28:15+00:00,1447207352533356547,"Saturday Night Live Cold Open Mocks Senators Responding to Facebook Whistleblower Testimony: ‘Well, Ted Cruz Sucks Isn’t Really Misinformation’ https://t.co/qvzx1SuPaU #SmartNews",DanCas2
2021-10-10 14:27:38+00:00,1447207196232757256,Capitol Police whistleblower delivers scathing rebuke to 2 of its senior leaders Jan. 6th ⁦@January6thCmte⁩ ?! https://t.co/gK0PEHHa6f,AliMarie_W
2021-10-10 14:27:37+00:00,1447207192529145866,"Do you not recognize the Facebook ""whistleblower"" scam? It's the same thing they did to Hank Rearden in ""Atlas Shrugged."" Fake insurrections, kidnappings, ginned-up race riots, all to justify their growing tyranny.

It's a Washington DC set-up. All of it. Your country: Stolen.",markamerica
2021-10-10 14:27:23+00:00,1447207135167778817,"Capitol Police whistleblower delivers scathing rebuke to 2 of its senior leaders  Jan. 6

This is damning.  https://t.co/424HrWdN8N",RadioFreeAnnie
2021-10-10 14:27:06+00:00,1447207064887910402,SNL’s take on the Facebook whistleblower hearing reminds us of the good old MySpace days https://t.co/3OhLT4HA07,zyiteblog
2021-10-10 14:25:51+00:00,1447206750130683909,"Saturday Night Live Cold Open Mocks Senators Responding to Facebook Whistleblower Testimony: 'Well, Ted Cruz Sucks Isn't Really Misinformation' https://t.co/5ZstO9xleU via @mediaite",mmmexperimental
2021-10-10 14:25:51+00:00,1447206748440330243,"'SNL' torches the tech-dumb Senate in a Facebook whistleblower cold open 

https://t.co/0RJ4iwMTEQ",LorieMeacham
2021-10-10 14:25:32+00:00,1447206668207628290,"Project Veritas, [Oct 10, 2021 at 01:46]
BREAKING: Pfizer ‘Fetal Cell’ Whistleblower Melissa Strickler has been TERMINATED

“You are not under any circumstances to return to work. Your termination is being processed at the current time.” https://t.co/ZrAnDsyrkp",thelitt80824365
2021-10-10 14:25:10+00:00,1447206575920324609,#SNL slams Facebook over whistleblower report during both its cold open sketch and Weekend Update https://t.co/kPtxmetdHW,raniampi
2021-10-10 14:25:07+00:00,1447206564021035015,"@1Truthfulchat @RawStory @Acosta WTH else would the 1/6 Committee subpoena him for? 3) Whistleblower accused 2 senior USPC officials of hiding intel from the rank &amp; file &amp; of lying to Congress, not of blocking intel from Trump, who disarmed &amp; limited authority of Nat. Guard on 1/4 &amp; refused to send them on 1/6.",FascismResister
2021-10-10 14:25:07+00:00,1447206562934575105,HAHHAHAH i just realised this is so similar to the statement Facebook put out regarding the whistleblower https://t.co/ndQPpEUatG,MikMikMik333
2021-10-10 14:25:03+00:00,1447206547650658305,"Want to know how I know the @Facebook #whistleblower is a fake?
The assurance of such damning evidence that could ruin everyone and the #fakenews hadn’t touched it. Imagine it was a real threat the Leftist media would have dragged #FrancesHaugen to discredit her and make up lies.",tea_conserva
2021-10-10 14:24:56+00:00,1447206517418115074,"Global News: Can Facebook sue whistleblower Frances Haugen? 5 things to know.
https://t.co/5oGT0uszMB

via @GoogleNews",proudCanadavet
2021-10-10 14:24:27+00:00,1447206399092707337,like the pandora papers or the facebook whistleblower or the 200k children who were molested by the catholic church in france alone,KIRAMCLOME
2021-10-10 14:24:05+00:00,1447206305920389121,Could Facebook target whistleblower Frances Haugen? https://t.co/yHLROYdvTH via @thedayct #Facebook #Whistleblower,CtTargeted
2021-10-10 14:23:50+00:00,1447206241432969225,"Global News: ‘Chilling effect’: How whistleblower Frances Haugen unfriended Facebook.
https://t.co/sU74yQCq84

via @GoogleNews",proudCanadavet
2021-10-10 14:23:03+00:00,1447206046179659779,@ejthementor Been hunting down BEASTS since 1994. Check out ' Gerry McSherry Whistleblower ' on Internet. Google and read. It's a long road.,gerry_mcsherry
2021-10-10 14:22:58+00:00,1447206024574865415,Pfizer whistleblower sacked https://t.co/e0K7hHGeaa,Gillwill19
2021-10-10 14:22:24+00:00,1447205879967744002,"@verge No one cares about this fake whistleblower, give it up. Throw away your daily morning DNC talking points and move on",Lyn82Reg
2021-10-10 14:21:43+00:00,1447205709188419589,SNL’s take on the Facebook whistleblower hearing reminds us of the good old MySpace days https://t.co/PGtWQDH3Ar,oxtexnet
2021-10-10 14:21:31+00:00,1447205659464847360,"“If I were a Facebook employee, I’d be browsing the whistleblower section of the SEC’s website, which grants immunity from prosecution, very, very carefully.”

—@carolecadwalla",hackingbutlegal
2021-10-10 14:21:27+00:00,1447205641978716169,🤓🤔👍 #knownews #tech #TheVerge SNL’s take on the Facebook whistleblower hearing reminds us of the good old MySpace d  https://t.co/dV180soFZI,DerekTMcKinney
2021-10-10 14:21:09+00:00,1447205567769022464,"In yet another video, Pfizer employee and COVID whistleblower, provided email evidence to Project Veritas.  Vanessa Gelman says Pfizer hid the use of fetal tissue in COVID vaccine research.  They did this, to deny religious objection to vaccinations.",jacob_patricia
2021-10-10 14:21:00+00:00,1447205530037100545,SNL’s take on the Facebook whistleblower hearing will bring back fond memories of MySpace https://t.co/phVdWmxPtX,nsemkekaGhana
2021-10-10 14:20:48+00:00,1447205478472192004,EXPLAINER: Could Facebook sue whistleblower Frances Haugen? https://t.co/nqDNi0ig9V via @Yahoo #traitorfordemorats,MickeyJohnson07
2021-10-10 14:20:33+00:00,1447205414626643972,Capitol Police whistleblower delivers scathing rebuke to two of its senior leaders on Jan. 6 - POLITICO https://t.co/kxPVmYfphT,anneke_holland
2021-10-10 14:19:36+00:00,1447205178415796228,Only if they have something to hide (proprietary or otherwise) would they so blatantly attempt to intimidate their accuser. What disgusting behaviors. This is the exact situation whistleblower protections were created for. #FB #IG #socialmedianotabovethelaw #laborlaw #prioritizeu https://t.co/agTTVvJdKZ,SmithLanni
2021-10-10 14:19:25+00:00,1447205129657192448,"@UncleKari it’s so funny how they treat “whistleblowers”. when you have to run and hide from the “land of the free” it really makes you wonder how free it actually is. 

won’t be surprised if some of these pfizer whistleblowers have a date with the clintons soon",IlKapitano92
2021-10-10 14:19:12+00:00,1447205075743555584,"Ruthless podcast sounds alarm: Facebook whistleblower is 'Trojan horse' for Dems, media to censor the right https://t.co/oeYjf7I7iS #FoxNews",Passaro5738
2021-10-10 14:19:08+00:00,1447205059549351936,@CTVNews Hmmmm sounds like alot of lobbying for further censorship. Very convenient “whistleblower”,TraumaaaNurse
2021-10-10 14:19:03+00:00,1447205038036770821,Facebook’s “Whistleblower” Is Being Used To Increase Government Censorship &amp; Power https://t.co/tUP6hBf7ZW via @ThePulse_one,myrmtout
2021-10-10 14:18:55+00:00,1447205002603290627,SNL’s take on the Facebook Whistleblower Hearing will make you fondly remember MySpace https://t.co/FLXY0PrqsI,9_breaking_news
2021-10-10 14:18:22+00:00,1447204866523344898,Senators cluelessly question whistleblower about Facebook in SNL cold open: https://t.co/hbUHvAiufu,SpeedReads
2021-10-10 14:17:28+00:00,1447204637694742530,@PhaseChan XD no biggie! Gonna do Whistleblower (the DLC) Tuesday and Outlast 2 sometime afterwards,DSCGluttony
2021-10-10 14:17:27+00:00,1447204634943266824,"CNN: 'SNL' has the Facebook whistleblower help Congress understand social media.
https://t.co/iQapEuAWlt",CharlesLuster10
2021-10-10 14:17:25+00:00,1447204626961424387,"Facebook ""Whistleblower"" A DEMOCRAT Plant? https://t.co/iBbl4OLDmk",Olivierolivierm
2021-10-10 14:16:09+00:00,1447204308618031110,Capitol Police whistleblower delivers scathing rebuke to 2 of its senior leaders  Jan. 6 https://t.co/b6nPD0jiYF via @politico Consequences?  Why are there never any consequences to these egregious acts?,NancyParris1
2021-10-10 14:16:08+00:00,1447204304369045514,"@AP She is an operative for the democrats, not a whistleblower. We don’t need restrictions of speech. We need more freedom of speech.",AsianPV
2021-10-10 14:16:03+00:00,1447204284366528515,Facebook whistleblower says the company dropped guards against political misinformation in a ‘60 Minutes’ interview https://t.co/STdxu9LrKh by @abebrown716 https://t.co/j1ceRxQrP5,Forbes
2021-10-10 14:16:01+00:00,1447204276267323394,"Pressed on whether Facebook will make business changes after whistleblower’s testimony, top executive @nickclegg tells @GStephanopoulos that the company realizes ""we need to be held to account."" 

""We understand that with success comes responsibility."" https://t.co/SYzmB3vh3X https://t.co/j0SmEf5gre",ABCPolitics
2021-10-10 14:15:43+00:00,1447204197343154177,"Pressed on whether Facebook will make business changes after whistleblower’s testimony, top executive @nickclegg tells @GStephanopoulos that the company realizes ""we need to be held to account."" 

""We understand that with success comes responsibility."" https://t.co/N2TgM29FBx https://t.co/jUaqwgicfu",ThisWeekABC
2021-10-10 14:15:22+00:00,1447204111204556822,@csiscanada @Snowden I messaged the biggest whistleblower in the world about mind manipulation methods used by the government on mental health day and then you all tweeted about mental health,OgZiiby
2021-10-10 14:15:02+00:00,1447204028123947009,The Facebook whistleblower says its algorithms are dangerous. Here’s why. https://t.co/KqAoQV9YVZ  #socialmedia #digitalmedia #facebookwhistleblower,rebeccagenesis
2021-10-10 14:15:01+00:00,1447204024797777928,SNL’s take on the Facebook whistleblower hearing reminds us of the good old MySpace days https://t.co/xOSHfKaySi https://t.co/f4S5m7hsRI,verge
2021-10-10 14:14:36+00:00,1447203919336198151,"@robleathern @szhang_ds Direct link: https://t.co/K5MttyxdoQ Someone doesn’t have to file a complaint with the SEC to be accorded whistleblower status by media, or former colleagues.

@DanielEllsberg never did, but it’s fair to recognize what he did.",digiphile
2021-10-10 14:14:07+00:00,1447203794689748993,@ggreenwald This is exactly what the “whistleblower” brought to mind.,stahsha
2021-10-10 14:13:09+00:00,1447203551500029959,@WGRZ She is not a whistleblower lol,JoeyBats90
2021-10-10 14:12:12+00:00,1447203316132311046,Eight persons crowding me outside my gate 19.41 $GE #GE whistleblower,SeemaSapraLaw
2021-10-10 14:09:51+00:00,1447202721300373507,Really interesting interview with John Napier Tye on whistleblower protections and strategies. https://t.co/USwEukJf0o,marcwiki
2021-10-10 14:09:14+00:00,1447202569688858635,"No it is how political hacks can now pose as whistleblowers to change policy for more government control has arrived.

https://t.co/qZR6yvdWBJ",BruceFo43322941
2021-10-10 14:09:06+00:00,1447202535383699462,"WATCH: ""Saturday Night Live"" targets Facebook whistleblower hearing https://t.co/zUoVx0ny22 https://t.co/HzCw9VuYZ5",thehill
2021-10-10 14:09:05+00:00,1447202529595596801,"RT #FightExtremism ""Whistleblower revealed how Facebook's products &amp; algorithms have had negative effects on mental health, bullying, human trafficking, &amp; political discourse, &amp; how they've failed to take appropriate action to reduce or eliminate har… https://t.co/pIJ6gOHJlo""",MasonPeterJ
2021-10-10 14:09:00+00:00,1447202509097943042,"A brief recap on the last few weeks of the Wall Street Journal's reporting on the Facebook Files, the Whistleblower Frances Haugen's testimony. This is what you need to know about teen safety on social media. https://t.co/5r7ogRqt98",lisa_honold
2021-10-10 14:08:36+00:00,1447202408455540741,"Facebook ‘Operating in the Shadows,’ Whistleblower Says https://t.co/hDodgioMs1",NNNews13
2021-10-10 14:08:23+00:00,1447202352868597770,ATTORNEY THOMAS RENZ &amp;quot;We Got Them. Fact Check This!&amp;quot;  ALL NEW WHISTLEBLOWER INFO https://t.co/Tejcht4q2a,neanderathal45
2021-10-10 14:08:07+00:00,1447202287097626631,Operation Whistleblower is an attempt to Nationalize social media by creating a Federal social media data agency. This would be an absolute disaster allowing Kamala (the Internet Nazi) to install her Sacramento tech thugs (OEC) to censor for the Dems/CCP who want platforms to ban https://t.co/klUozEzTEE,John71Kee
2021-10-10 14:08:02+00:00,1447202267334119432,"The biggest news headline we missed and should have had last week: Harvard graduate and tech professional successfully explains data science and algorithms to US Senators 
Like for reals- she made science accessible to senators. To senators! #Whistleblower #AcademicTwitter",LamasZac
2021-10-10 14:07:59+00:00,1447202251173335048,"Then Oxygen,  Now Coal.
Delhi Govt is whistleblower...isn't? https://t.co/P2XFJ3MZws",kkronline
2021-10-10 14:07:16+00:00,1447202074723172357,"A nurse whistleblower unpacks her story (1-min)
On Telegram
https://t.co/sYUTBAGIzO

How much is too much?",SabinaWalker18
2021-10-10 14:06:22+00:00,1447201846834208773,I got a crush on that Face Book whistleblower. She is 🔥🥰,whsauto12
2021-10-10 14:06:00+00:00,1447201753137496065,"Body Language – Pfizer Whistleblower, Project Veritas https://t.co/XIrzgR19ZC",Olivia32199367
2021-10-10 14:05:48+00:00,1447201704366120969,"辉瑞爆料人被解雇 
pfizer whistleblower “termination being processed”

 https://t.co/lDjEfPdn2v",Salmon_Ten
